rozwoju ,Nauka niezależna od kontekstu,"zdobywanie wiedzy dla wiedzy: nauka nie odnosząca się do obecnej sytuacji. Jest to sposób przyswajania wiedzy charakterystyczny dla kultury zachodniej.

"
rozwoju ,Synchronia interakcyjna,"ogólne harmonijne interakcje między dwoma osobami polegające na tym, że ich uczestnicy dostosowują swoje zachowanie w odpowiedzi na uczucia i zachowania partnera, fundament przywiązania."
rozwoju ,Efekt lalki Kewpie,"założenie, że niemowlęce rysy twarzy są atrakcyjne i urocze oraz, że wywołują one przychylne reakcje u innych ludzi. Badania wykazały, że matki niemowląt, które mają wygląd lalki Kewpie, okazują więcej uczuć, częściej bawią się i spędzają więcej czasu z dzieckiem niż matki mniej atrakcyjnych dzieci, pomimo powszechnego przekonania, że rodzice będą traktować swoje dziecko tak samo, niezależnie od wyglądu."
rozwoju ,Temperament zahamowany,"tendencja do reagowania wycofaniem na nieznane zdarzenia, osoby i sytuacje."
rozwoju ,Teoria systemów ekologicznych (Bronfenbrenner),"model podkreślający, że rozwijająca się osoba znajduje się w kilku systemach środowiskowych, które wzajemnie na siebie oddziałują, a także wchodzą w interakcje z jednostką, wpływając na jej rozwój."
rozwoju ,Zmiany indywidualne,"obejmują poszczególnych ludzi, które są istotne dla tempa naszego rozwoju i są na tyle silne, że pozostawiają w nas ślad.

"
rozwoju ,Funkcja symboliczna,zdolność wykorzystania symboli do reprezentowania przedmiotów i zdarzeń.
rozwoju ,Wygląd reprezentacyjny,"świadomość, że dany przedmiot może reprezentować coś innego niż on sam."
rozwoju ,Zdolność podwójnej reprezentacji,"Umiejętność myślenia o danym przedmiocie równocześnie na dwa sposoby - zgodnie z zasadą podwójnego kodowania, na dwóch poziomach przetwarzania - słownego i obrazowego. "
rozwoju ,Animizm,przypisywanie cech żywych obiektom nieożywionym
rozwoju ,Różnicowanie pozoru-rzeczywistości,umiejętność rozpoznania fałszywych i prawdziwych cech danego przedmiotu
rozwoju ,Egocentryzm,tendencja do postrzegania świata przez pryzmat własnej osoby
rozwoju ,Nierozumienie stałości,"dzieci nie rozróżniają, że właściwości substancji nie ulegają zmianie podczas gdy zmienia się jej kształt."
rozwoju ,Decentracja,branie pod uwagę kilku właściwości bodźca lub sytuacji
rozwoju ,Teoria przywiązania,"jej twórcą jest John Bowlby, w teorii tej przywiązanie zostało opisane jako system biologicznych impulsów, niezbędnych do przetrwania w pierwszych latach życia."
rozwoju ,Libido,"według Freuda to energia, dzięki której popęd życia spełnia swoje funkcje"
rozwoju ,Tanatos,"według Freuda to energia występująca w przeciwieństwie do libido, odpowiedzialna za destrukcję."
rozwoju ,Akceleracja,"to szybsze tempo rozwoju dziecka w stosunku do rówieśników, może to też być tendencja do osiągania przez pokolenia późniejsze, wyższych wskaźników rozwoju niż te, które charakteryzowały pokolenia wcześniejsze."
rozwoju ,Ageizm,postawy niechęci wobec osób starszych.
rozwoju ,Odwracalność,zdolność do odwrócenia akcji poprzez wykonanie działania przeciwnego w myślach
rozwoju ,Hipergeneralizacja,"wczesne błędy językowe polegające na używaniu przez dziecko etykiet, wobec rzeczy poznanych przed chwilą, a których nazw jeszcze nie zna. Np. tata na każdego mężczyznę."
rozwoju ,Afekt,"zewnętrzny wyraz emocji poprzez mimikę, gesty i intonację"
rozwoju ,Hiperregularyzacja,"zjawisko polegające na popełnianiu przez dziecko charakterystycznych błędów językowych, które mogą służyć za wskaźnik określający poziom opanowania reguł gramatycznych. Opiera się na nieelastycznym i zbyt gorliwym stosowaniu zasad gramatyki, np. „dać jeść koniu” (bo „dać jeść psu”) lub „dać jeść piesowi” (bo „dać jeść koniowi”)."
rozwoju ,Id,"według Freuda, pierwotna struktura naszej świadomości, dąży do zaspokojenia przyjemności"
rozwoju ,Mowa telegraficzna,"sposób mówienia polegający na pomijaniu czasowników, przyimków i przymiotników, bądź tych części słów, które pozbawione są akcentu, np. “kot pić mleko”."
rozwoju ,Hipogeneralizacja,"jest to nadawanie nazw rzeczom, które mają znane już przez dziecko nazwy, np. mimo że dziecko zna słowo “kwiaty” to na wszystkie kwiaty mówi np. ""tulipan”."
rozwoju ,Imperatyw rodzicielski ,"dzielenie pomiędzy partnerów dwóch rodzajów odpowiedzialności: od matki - dostarczenie wsparcia emocjonalnego, od ojca - wsparcia fizycznego."
rozwoju ,Superego,"jedna z trzech struktur osobowości w modelu psychoanalitycznym według Freuda, wewnętrzna reprezentacja ideałów i zasad moralnych w społeczeństwie"
rozwoju ,Teoria konwergencji,nakładanie się na siebie czynników środowiskowych i biologicznych działających na jednostkę.
rozwoju ,Ego,"jedna z trzech struktur osobowości w modelu psychoanalitycznym według Freuda, podejmuje prawidłowe decyzje w oparciu o Id i Superego"
rozwoju ,Osobowość symbiotyczna,"osobowość uzależniona od innych osób, nie potrafiąca podejmować własnych decyzji."
rozwoju ,Konstruktywizm,koncepcja rozwoju intelektualnego jako proces aktywnego budowania wiedzy.
rozwoju ,Stadium przedoperacyjne,"występuje pomiędzy 2 a 7 rokiem życia. W tym okresie intensywnie rozwija się jezyk i myslenie sybloliczne, dominuje egocentryzm w mowie i myśleniu oraz niezdolność śledzenia przekształceń."
rozwoju ,Cyrkularność,"zakłada przyczynowość, która jest traktowana jako proces kołowy, bez widocznego początku i końca. Poszczególni członkowie rodziny oddziałują na siebie za pomocą tzw. sprzężeń zwrotnych, w których afekty osób wzmacniają się wzajemnie."
rozwoju ,Prężność psychiczna,"umiejętności odradzania się po traumie, po sytuacji trudnej lub skrajnie trudnej."
rozwoju ,Psychologia rozwoju człowieka w ciągu życia,"koncepcja rozwoju jako wielowymiarowego procesu wielokierunkowych zmian, przebiegających w całym życiu człowieka.

"
rozwoju ,Progresywność,"rozwój przebiega w wielu kierunkach, ale zmianami rozwojowymi są tylko takie, które wyrażają “przechodzenie” od stanu niższego do wyższego, od tego, co “gorsze” ku temu, co “lepsze”."
rozwoju ,Psychologia biegu życia,"tzw. life-span developmental psychology - bada zmiany zachowań, w każdym momencie cyklu życiowego - od poczęcia do śmierci"
rozwoju ,Zmiany ilościowe,"Zmiany w poszczególnych wymiarach zjawisk psychicznych (procesów, zachowań)"
rozwoju ,Zmiany jakościowe,"Oznaczają przekształcenia wewnętrznej organizacji struktur czynności psychicznych i
zachowań, a więc powstawanie i nowych jakościowo  postaci"
,,
rozwoju ,Okres sensytywny,okres największej wrażliwości na dane stymulacje
rozwoju ,Tożsamość,"całokształt przypisywanych sobie przez jednostkę cech fizycznych, zdolności,
motywów, celów, postaw, wartości, ról społecznych; poczucie tożsamości wymaga refleksji nad
własną osobowością"
rozwoju ,Kryzys tożsamości,rozumiany jest tutaj jako konieczności wypracowania nowych form przystosowania się do środowiska i realizacji naszych potrzeb.
rozwoju ,Periodyzacja rozwoju psychicznego,"Podział całego życia człowieka na okresy rozwojowe (etapy, stadia, fazy), wyróżnione ze względu na
przyjęte przez badacza wskaźniki zmian rozwojowych funkcjonowania psychiki i zachowania, które
zachodzą w określonych ramach czasowych wyznaczanych wiekiem życia."
rozwoju ,Tempo,"szybkość, z jaką dokonują się w toku rozwoju różnorodne zmiany"
rozwoju ,Rytm,"stopień regularności zachodzenia tych zmian w czasie, ich równomierność lub
nierównomierność
"
rozwoju ,Retardacja,"zwolnione tempo rozwoju, powstaje na podłożu biologicznym lub środowiskowym;
przyczyną opóźnienia bywają zarówno urazy okołoporodowe powodujące uszkodzenia
ośrodkowego układu nerwowego, jak i niedobór bodźców zewnętrznych, stanowiących stymulację
dla aktywności psychicznej dziecka"
rozwoju ,Akceleracja,"różnice w tempie rozwoju między pokoleniami (wzrostu fizycznego, poziomu
intelektualnego). Badania wskazują, że poziom intelektualny dzieci w młodszym wieku szkolnym jest
o wiele wyższy obecnie, niż pod koniec wieku XIX."
rozwoju ,Myślenie przedoperacyjne ,Umiejętność rozwiązywania problemów w działaniu
rozwoju ,Stadium operacji konkretnych,"stadium myślenia, charakteryzujące się integracją, odwracalnością, wytworzeniem pojęcia stałości: liczby,
długości, ciężaru, masy, objętości, czasu i przestrzeni "
rozwoju ,Decentracja,"umiejętność przyjmowania punktu widzenia innej osoby w
zakresie percepcji, myślenia i odczuwania "
rozwoju ,Stadium operacji formalnych,"stadium, w którym występuje rozwój logicznego i abstrakcyjnego myślenia"
rozwoju ,Koncepcja poznawczo-rozwojowa Fishera,"Emocje pojawiają się w momencie dostrzeżenia i oceny dającej się zauważyć zmiany, a zmiana
ta musi mieć znaczenie dla jednostki. Emocje dzielimy tutaj na pozytywne - gdy osiągnięcie celu jest ułatwione oraz negatywne - kiedy jednostka napotyka wydarzenia, które przeszkadzają w osiągnięciu celu
"
pracy,Benchmarking,"proces wyszukiwania najlepszych cech cudzych wyrobów, technologii i usług w celu wykorzystania ich do doskonalenia własnych wyrobów, technologii i usług; zwany też analizą porównawczą z najlepszymi."
pracy,Biznes plan,"oficjalny dokument zawierający określenie misji, opis wyrobów lub usług firmy, analizę rynku, prognozy finansowe oraz opis strategii zarządzania prowadzących do osiągnięcia celów, zwany też planem zamierzenia."
pracy,Burza mózgów,"technika podejmowania decyzji i rozwiązywania problemów, w której dąży się do twórczych rozwiązań dzięki swobodnemu proponowaniu przez grupę albo jednostkę wielu różnych możliwości, choćby wydawały się nierealne."
pracy,Cel,"to co organizacja stara się osiągnąć, organizacje mają często więcej niż jeden cel; cele są podstawowymi elementami organizacji."
pracy,Ciemna zieleń ,"nastawienie organizacji na wartości ekologiczne; według tego podejścia należy żyć w większej harmonii z naturą, nie wyzyskiwać środowiska naturalnego do osiągania doraźnych zysków, zwłaszcza w sposób niezrównoważony i uniemożliwiający odtworzenie zasobów, zgodnie z tymi wartościami organizacja powinna czynnie chronić środowisko."
pracy,Interakcje społeczne,"wzajemne oddziaływanie na siebie ludzi, najczęściej wyrażane jest przy użyciu języka i innych kodów kulturowych, kluczowa zagadnienie w komunikacji międzyludzkiej"
pracy,Doskonalenie organizacji,"długofalowe działanie, wspierane przez naczelne kierownictwo, zmierzające do ulepszenia procesów rozwiązywania problemów i odnowy organizacji dzięki skutecznemu kierowaniu jej kulturą."
pracy,Efekt Hawthorne,"możliwość wzrostu wydajności pracy robotników, którym poświęca się szczególną uwagę."
pracy,Efektywność kierowania,"miara sprawności i skuteczności kierownika; miara tego, w jakim stopniu wyznacza on i osiąga odpowiednie cele."
pracy,Ergonomia,"nowe podejście do projektowania zadań, polegające na dążeniu do zapewnienia maksymalnego bezpieczeństwa pracy."
pracy,Funkcje przywódcze,"działania, związane z zadaniami oraz podtrzymujące trwałość grupy, których wykonywanie przez przywódcę lub inną osobę jest niezbędne do skutecznego funkcjonowania grupy."
pracy,Gospodarowanie zasobami ludzkimi,"human resource management (HRM), jedna z funkcji kierowniczych, jest działalnością człowieka polegającą na zaspokajaniu nieograniczonych potrzeb przy użyciu ograniczonych zasobów."
pracy,Hierarchia potrzeb według Maslowa,"teoria motywacji, według której ludzi motywuje pięć typów potrzeb uszeregowanych hierarchicznie, jest to od góry: potrzeby samorealizacji, potrzeby szacunku i uznania, potrzeby przynależności, potrzeby bezpieczeństwa, potrzeby fizjologiczne.
"
pracy,Jakość,"w miejscu pracy jakość wychodzi poza definicję wyrobu lepszego od przeciętnego, kupowanego po korzystnej cenie; obecnie dotyczy skupiania się na wytwarzaniu coraz lepszych wyrobów i usług po coraz bardziej konkurencyjnych cenach; oznacza to prawidłowe wykonywanie wszystkiego od początku, a nie poprawianie popełnionych błędów."
pracy,Zarządzanie przez cele,"management by objectives (MBO), sformalizowany zbiór procedur, określający działania i analizujący postępy w dążeniu do osiągania wspólnych celów kierowników i ich podwładnych."
pracy,Zarządzanie strategiczne,"proces zarządzania obejmujący opracowanie planów strategicznych, a następnie działanie na podstawie tych planów."
pracy,Koncepcja gry organizacyjnej,"jej przedstawiciele to R. Cyert, J. March. Założenia koncepcji to: organizacje jako społeczne systemy konfliktowe, gra o władzę i zasoby, różnice celów, interesów i płynność władzy tworzą politykę organizacji, efektywną metodą radzenia z konfliktem są negocjacje, cele organizacji są wypadkową różnych wymuszeń organizacyjnych i powstają w drodze przetargu społecznego."
pracy,Psychologia pozytywna,"szczęśliwe życie to życie zgodne z prawdziwym JA - to znaczy celowe, posiadające sens i znaczenie."
pracy,Teoria Machiavellego,"teoria, która charakteryzuje się przekonaniem, że ludzie z natury są źli, z konieczności dobrzy, przewodzenia jest analogią działań wojennych, najlepszy sposób na przewodzenia to utrzymanie dyscypliny i bezwzględna egzekucja prawa, lepiej, by się bali, niż kochali, dążenie do przyjemności i brak samodyscypliny gubi przywódcę, dobre jest to, co skuteczne - cel uświęca środki"
pracy,Teoria przywództwa Conveya,"teoria, która charakteryzuje się przekonaniem, że ludzie powinni kierować się zbiorem zasad naturalnych, praw i wartości społecznych, najbardziej motywuje wyzwolenie potencjału, przywódca zmianę powinien zacząć od siebie."
pracy,Teoria przywódców charyzmatycznych House’a i Aditya,"teoria, która zakłada, że charyzma przywódcy przejawia się a) określonymi cechami, b) zachowaniami, c) w określonych sytuacjach."
pracy,Lider charyzmatyczny,"wolą słabszych i zależnych podwładnych, często chcą uzależnić od siebie podwładnych, wzmacniają u podwładnych i nagradzają przede wszystkim lojalność"
pracy,Lider transformacyjny,"są nastawieni na wzmacnianie samodoskonalenia organizacji i podwładnych, wpływają na podwładnych poprzez budzenie silnych emocji, wzmacniają u podwładnych I nagradzają dążenie do niezależności i poczucia pewności siebie"
pracy,Mobbing,"określany jest jako zjawisko wielopostaciowe. Pojęcie mobbing wywodzi się z języka angielskiego, gdzie to mob oznacza tyle samo, co molestować, szykanować, napadać, atakować"
pracy,Pracoholizm,"uzależnienie od pracy polegające na poświęcaniu jej nadmiernie dużo czasu kosztem wypoczynku, życia osobistego, zalicza się do uzależnień behawioralnych, objawia się on obsesyjną w wewnętrzna potrzebą ciągłego wykonywania pracy kosztem innych obszarów życia"
pracy,Wypalenie zawodowe,"reakcja organizmu na chroniczny stres, wyczerpanie fizyczne, psychiczne i emocjonalne, najczęściej związane z pracą z ludźmi, lub długotrwałym zaangażowaniem w sytuację, która niosła za sobą duże obciążenie psychiczne"
pracy,Stres,"jest napięciem odczuwanym, gdy trzeba podjąć ważną decyzję, martwieniem się z powodu nie układających się stosunków z ludźmi, niepokojem w pewnej sytuacji czy strachem wobec zagrażającego niebezpieczeństwa."
pracy,Bezrobocie,"jest to niemożność znalezienia pracy zarobkowej przez ludzi w wieku produkcyjnym, zdolnych i chętnych do pracy oraz aktywnie jej poszukujących. Bezrobotni stanowią więc część ludności w wieku produkcyjnym."
pracy,Aktywność zawodowa,"(zasoby siły roboczej) oznacza udział w procesie produkcji społeczeństwa, wykonywanie pracy, za którą należy się wynagrodzenie. Biorąc pod uwagę bardziej rozwiniętą definicje, można powiedzieć, że zasoby siły roboczej są częścią ludności w wieku produkcyjnym"
pracy,Efektywność,"to rezultat podjętych działań, opisany relacją uzyskanych efektów do poniesionych nakładów. Oznacza najlepsze efekty produkcji, dystrybucji, sprzedaży czy promocji, uzyskane po najniższych kosztach."
pracy,Technika obiadu,"bardziej lubimy osoby i obiekty spotykane podczas jedzenia, mamy tendencję do większej akceptacji tych opinii politycznych, które pojawiają się w trakcie spożywania posiłku"
pracy,Reguła wzajemności,Silna potrzeba zrewanżowania się za otrzymane dobro
pracy,Organizacja," w naukach społecznych jest to celowa grupa społeczna, która funkcjonuje według pewnych reguł i zasad, współpracująca ze sobą – by osiągnąć określony cel"
pracy,Synergia,"synergiczność działań - wspólne działanie dające większe lub nowe efekty; działania uzupełniają się poprzez kooperację (współpracę) i synchronizację, efekt zorganizowanej pracy zespołowej, który jest większy niż suma efektów działań indywidualnych "
pracy,Kapitał ludzki ,"Ogół zgromadzonych przez pracowników danej organizacji zasobów wiedzy fachowej, postaw, zdrowia, motywacji, zdolności, doświadczenia i umiejętności, które mają określoną wartość. Dzięki niemu możliwe jest uzyskanie większych dochodów dla pracownika (właściciela kapitału ludzkiego) oraz organizacji, która korzysta z tego kapitału na określonych warunkach."
pracy,Motywacja,"to gotowość do podjęcia określonego działania i proces psychologiczny, który nadaje naszemu zachowaniu cel i kierunek."
pracy,Teoria X,"Douglas McGregor wyróżnił dwa aspekty ludzkiego zachowania w pracy: 
jeden z nich jest negatywny, nazywany Teorią X: pracownicy nie lubią pracy, a menedżerowie muszą sami skłaniać ich do wykonywania obowiązków"
pracy,Teoria Y,"Douglas McGregor wyróżnił dwa aspekty ludzkiego zachowania w pracy: drugi pozytywny, zwany Teorią Y: w odpowiednich warunkach ludzie sami dążą do podjęcia odpowiedzialności za swoją pracę."
pracy,Work-life balance,"koncepcja zarządzania czasem, stawiająca za cel odnalezienie równowagi pomiędzy pracą a życiem prywatnym"
pracy,Assessment center,"to metoda rekrutacji będąca audytem kompetencji, przeprowadzonym na podstawie analizy zachowań kandydata w zaaranżowanych sytuacjach, odpowiadających jednak charakterem jego przyszłym zadaniom, jest zwykle statnim etapem procesu rekrutacji"
pracy,Biodata,"termin dotyczący danych biograficznych, obejmuje różnorodne informacje dotyczące historii życia, kategorie informacji jak: wiek, wykształcenie, doświadczenia zawodowe, nagrody i kary, szczególnych życiowych aktywności i zainteresowań, postaw, wartości itp. Informacje tego typu zbierane są najczęściej w procesie selekcji i klasyfikacji kandydatów do pracy. Zakłada się przy tym, że przeszłe zachowania, doświadczenia czy właściwości jednostki mogą być wykorzystywane do przewidywania kariery zawodowej"
pracy,Więzi technologiczne,łączą elementy organizacji biorące udział w jednym procesie; elementy te mogą należeć do różnych komórek/jednostek organizacyjnych
pracy,Przywództwo,zdolność do wpływania lub sprawowania władzy we wspólnotach społecznych
pracy,Zmiana organizacyjna,każda istotna modyfikacja jakiejś części organizacji
pracy,Więzi informacyjne,"określają drogi przepływu informacji między stanowiskami/komórkami; w organizacjach o sztywnych, zbiurokratyzowanej strukturze więzi te mają formalnie kształt podobny do więzi liniowych"
pracy,Artefakty,"pierwszy, najbardziej widoczny poziom kultury organizacyjnej w modelu Scheina; elementy które składają się na obraz danej kultury i ujawniają, czym ona jest dla członków grupy. Obejmują one wyroby, usługi, symbole (fizyczne), język (językowe), a nawet wzory zachowań członków organizacji (behawioralne)"
pracy,Więzi liniowe (hierarchiczne),"określają relacje podrzędności/nadrzędności służbowej, wskazują kto jest przełożonym, a kto podwładnym"
pracy,Więzi doradcze,"określają relację polegającą na doradztwie, dostarczaniu wskazówek pracownikom innych stanowisk"
pracy,Model PERMA,w psychologii pozytywnej model określający 5 elementów dobrego życia.
pracy,Równowaga praca-życie,"Stan, w którym jednostka radzi sobie z potencjalnym konfliktem między wymogami dotyczącymi angażowania się w pracę, a pełnieniem innych ról dających jej poczucie dobrobytu i spełnienia"
pracy,Telepraca,"praca wykonywana regularnie poza zakładem pracy, z wykorzystaniem środków komunikacji elektronicznej"
pracy,Globalizacja,"ogół procesów prowadzących do coraz większej współzależności i integracji państw, efektem takiego zjawiska jest tworzenie się ""jednego świata"""
pracy,Kolektywizm,"ludzie są przede wsyztskim członkami grupy, który dba o nich w zamian za lojalność. Występuje silna identyfikacja ze społeczeństwem jako całością i mniejsza orientacja na samego siebie"
pracy,Silent Generation,"pokolenie, które odeszło z rynku pracy, osoby urodzone w latach 1922-1945"
pracy,Baby Boomers,"pokolenie na rynku pracy, pokolenie powojennego wyżu (1946-1960)"
pracy,Kultura męska i kobieca,"Kultura męska - silna, agresywna, oparta ma rywalizacji np. PepsiCo
Kultura kobieca - przyjazna, wspierająca np. Ikea"
pracy,Hipoteza segmentacyjna,"Ludzie segmentują swoje życie, dzielą je na oddzielne sfery, które są wobec siebie obojętne. Nie łączy się więc satysfakcja między nimi."
pracy,Chronic kickers,Ludzie chronicznie niezadowoleni. Ich satysfakcja z pracy była w miarę stabilna mimo zmian pracy lub pracodawcy
pracy,prekariusz,"Osoba zatrudniona w formie elastycznej. Ktoś bez przyszłości życiowej. Nie ma przywilejów - emerytur, płatnych urlopów, etc."
pracy,Hipoteza wzajemnego wpływu,Powodzenie lub niepowodzenie w jednej sferze życia przenosi się na inne.Na przykład praca na dom i rodzinę.
pracy,Hipoteza kompensacyjna,Brak satysfakcji w jednej sferze jest jakby dopełniany przez satysfakcję w innej sferze życia. Popularne wyjaśnienie dlaczego niektórzy dużo pracują.
pracy,Ageism,"dyskryminacja ze względu na wiek. Dotyka ludzi starych, postrzeganych jako niepotrzebnych"
pracy,Konflikt,"proces, w którym strona A podejmuje świadome wysiłki zmierzające do udaremnienia dążeń strony B przez blokowanie w jakiś sposób osiągnięcia przez nią celów lub blokowanie działań w jej interesie"
pracy,Wydajność,to miara skuteczności funkcjonowania systemu operacyjnego oraz wskaźnik sprawności i konkurencji danej firmy
pracy,Perfekcjonizm,"zachowania związane ze stawianiem sobie bardzo wysokich standardów co do wykonania zadań, nadmierne przejmowanie się każdą porażką oraz koncentrowanie się nad różnicą między tym co udało nam się osiągnąć, a zakładanymi przez nas często nierealistycznymi oczekiwaniami"
pracy,Technika Pomodoro, metoda zarządzania czasem opracowana przez Francesco Cirillo w latach 80. XX wieku. System wykorzystuje krótki budzik do podziału pracy na 25-minutowe sekcje - tzw. pomodori - i czasy przerw.
pracy,Prokrastynacja,"lub zwlekanie, czy też ociąganie się, tendencja, utożsamiana z odwlekaniem, opóźnianiem lub przekładaniem czegoś na później, ujawniająca się w różnych dziedzinach życia."
pracy,Zasada Pareto,"mówi o tym, że 20% Twoich nakładów i wysiłku odpowiada za 80% osiąganych efektów, jej istotą jest znalezienie tych 20% najważniejszych rzeczy, które decydują o sukcesie lub porażce, celem jej stosowania jest osiągnięcie jak największego efektu jak najmniejszym nakładem zasobów"
pracy,Efekt Dunninga-Krugera,"zjawisko psychologiczne polegające na tym, że osoby niewykwalifikowane w jakiejś dziedzinie życia mają tendencję do przeceniania swoich umiejętności w tej dziedzinie, podczas gdy osoby wysoko wykwalifikowane mają tendencję do zaniżania oceny swoich umiejętności"
pracy,Kompetencje miękkie ,"są kluczowe w karierze, często głównie poszukiwane u kandydata do pracy i choć nieco zdeprecjonowane przez swoją nazwę, mają niebywałe znaczenie zarówno w procesie rekrutacji, jak i pięciu się na wyższe szczeble kariery. Najbardziej pożądane to kreatywność, innowacyjność i rozwinięta inteligencja emocjonalna."
pracy,Kompetencje twarde,"stanowią konkretne umiejętności specjalistyczne. Zdobywa się je podczas szkoleń, kursów czy zajęć teoretycznych i praktycznych w szkole lub na uczelni, więc łatwo ocenić czy ktoś je posiada; łatwo je również zweryfikować. Przykładem kompetencji twardych jest posiadanie prawa jazdy, znajomość języka obcego lub umiejętność posługiwania się danym programem."
pracy,Kompetencje zawodowe,"to wypadkowa wiedzy, umiejętności i postaw – zdolności, predyspozycje osobowościowe, psychospołeczne oraz poznawcze, które składają się na całościowy obraz pracownika. Mieszczą się w nich kompetencje miękkie i twarde."
pracy,Dyscyplina w pracy,podporządkowanie się jednostki lub grupy ściśle ustalonemu porządkowi obowiązującemu wszystkich członków
pracy,Public relations,"kształtowanie stosunków publicznie danego podmiotu z jego otoczeniem. Celem działań public relations jest dbałość o dobry wizerunek, akceptację i życzliwość wobec działań danej osoby lub organizacji."
pracy,Human Resources,"(HR) mieści się w zakresie zarządzania, odnosi się do indywidualnych pracowników oraz działu organizacji, który zajmuje się rekrutacją, szkoleniem, motywowaniem oraz zwalnianiem pracowników (czyli polityką personalną)"
pracy,Konsensus,"porozumienie osiągnięte w wyniku dyskusji i kompromisu, często na drodze konsultacji, czy głosowania."
pracy,Słyszenie a słuchanie,"słyszenie jest procesem biernym, zależy wyłącznie od sprawności narządu słuchu; słuchanie czyli uwaga słuchowa, jest procesem aktywnym- wymaga pewnego zaangażowania. Polegającym na umiejętności wykorzystania informacji płynących ze świata. Wpływa na poprawę komunikacji i motywacji."
pracy,Model 7C,"Efektywna komunikacja przez maile powinna być: 1. Clear (Jasna), 2. Concise (Zwięzła), 3. Concrete (Konkretna), 4. Correct (Poprawna), 5. Coherent (Logiczna), 6. Complete (Kompletna), 7. Courteous (Uprzejma)"
sądowa,teoria przyczyn przestępczości,osobowość można opisać na podstawie dwóch cech dymensjonalnych: r – siła natężenia procesów ruchowych (emocjonalnych) p – siła natężenia procesów poznawczy (intelektualnych). p > r - refleksyjni; r > p bojaźliwi.
sądowa,efekt CSI,"wpływ seriali o kryminalistyce i dowodach naukowych na amerykańskich przysięgłych, w wyniku czego przysięgli uniewinniali oskarżonych, gdyż dowody naukowe prezentowane na sali rozpraw były mniej przekonujące niż te pokazywane w serialach typu CSI; seriale mają wpływ na świadomość prawną i postawy obywateli w opinii biegłych sądowych, prokuratorów, sędziów i policjantów."
sądowa,psychologia kryminalistyczna,"stanowi nową dziedzinę psychologii stosowanej. Obejmuje psychologiczne aspekty kryminalistyki, czyli nauki o metodach ustalania faktu przestępstwa, sposobu jego popełniania, wykrywania sprawców i zapobiegania przestępstwom oraz innym ujemnym zjawiskom społecznym."
sądowa,kryminologia,"określa przedmiot naszych dywagacji jako: ""... naukę o przestępstwie i przestępcy, objawach i przyczynach przestępczości i innych związanych z nią zjawiskach patologii społecznej oraz o zapobieganiu im, a także o funkcjonowaniu systemu sprawiedliwości karnej..."""
sądowa,mediacje sądowe,w trakcie mediacji zwraca się szczególną uwagę na zrozumienie przez sprawcę krzywdy jaką wyrządził osobie pokrzywdzonej oraz na wzięcie przez sprawcę odpowiedzialności za naprawienie szkody i zadośćuczynienie.
sądowa,Romana Wiśniacka,eksperymentalne badania nad zeznaniami (koniec lat 20-tych XX wieku) uważana za pionierkę polskiej psychologii sądowej – bardzo duży wkład w psychologię zeznań.
sądowa,mediator,"pomaga rozważyć wszelkie możliwe rozwiązania, negocjować je w warunkach współpracy i szukać takiego porozumienia, które dla obu stron będzie satysfakcjonujące i możliwe do wcielenia w życie."
sądowa,kryminalistyka,"nauka o taktycznych zasadach i sposobach oraz o technicznych metodach i środkach rozpoznawania, a także wykrywania prawnie określonych, ujemnych zjawisk społecznych, a w szczególności przestępstw i ich sprawców oraz udowadniania istnienia lub braku związku między osobami a zdarzeniami."
sądowa,rehabilitacja psychiatryczna,"system skoordynowanych oddziaływań społecznych, psychologicznych, wychowawczych i medycznych umożliwiających chorym psychicznie samodzielną egzystencję i integrację społeczną."
sądowa,resocjalizacja,"proces modyfikacji osobowości jednostki społecznej w celu przystosowania jej do życia w danej zbiorowości, a w węższym rozumieniu w społeczeństwie. proces modyfikacji osobowości jednostki społecznej w celu przystosowania jej do życia w danej zbiorowości, a w węższym rozumieniu w społeczeństwie. proces modyfikacji osobowości jednostki społecznej w celu przystosowania jej do życia w danej zbiorowości, a w węższym rozumieniu w społeczeństwie. proces modyfikacji osobowości jednostki społecznej w celu przystosowania jej do życia w danej zbiorowości, a w węższym rozumieniu w społeczeństwie."
sądowa,seryjny morderca,"określenie opisujące osobę, która dopuściła się trzech lub więcej morderstw w oddzielnych epizodach."
sądowa,psychopatologia,"jej domeną jest opisywanie, wyjaśnianie i porządkowanie nieprawidłowych, chorobowych zjawisk psychicznych, którym przypisuje się znaczenie kliniczne, czyli objawów psychopatologicznych lub zespołów objawowych, a których rozpoznanie, analiza i ocena są przydatne w postępowaniu terapeutycznym."
